PERIODE,CPTE,score_risque,score_pct,niveau_alerte,action_recommandee,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,AGE,AVG_DEP_3M,DAYS_OVD_6M,REV_VARIANCE,NBRJDEP_LAG1,DELTA_NBRJDEP,MOIS_CONSEC,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE,niveau_precedent,transition,evolution,priorite_intervention,statut_suivi
2024-11-01,CPTE_000744,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,19,19,714.14,7089.67,2390.48,54,19.33,112.0,1192.32,14.0,5.0,23,M,Agriculture,Célibataire,Fonctionnaire,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000786,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,19,17,898.36,8036.6,4306.24,50,15.67,94.0,3909.48,17.0,2.0,23,F,Industrie,Veuf/Veuve,Indépendant,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000117,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,17,947.53,17064.31,763.03,52,19.33,110.0,4398.44,18.0,0.0,23,F,Artisanat,Marié(e),Retraité,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000138,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,17,716.28,5139.99,2213.62,29,18.67,110.0,1158.38,13.0,5.0,23,M,Commerce,Célibataire,Fonctionnaire,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000263,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,18,993.83,15858.12,1770.39,54,17.33,105.0,2553.56,16.0,2.0,23,M,Services,Marié(e),Fonctionnaire,4500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000295,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,17,779.77,18204.24,2243.26,32,18.0,113.0,4068.13,20.0,-2.0,23,M,Commerce,Marié(e),Sans emploi,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000311,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,17,737.85,2616.07,2472.45,45,17.0,95.0,505.22,19.0,-1.0,23,F,Administration,Veuf/Veuve,Salarié,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000322,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,18,787.05,9100.8,1427.02,30,16.0,105.0,1552.95,13.0,5.0,23,M,Industrie,Divorcé(e),Salarié,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000395,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,18,823.51,9927.4,1944.96,37,18.0,111.0,826.79,13.0,5.0,23,M,Commerce,Divorcé(e),Fonctionnaire,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000445,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,17,785.59,13291.7,3585.36,51,17.0,102.0,2335.86,20.0,-2.0,23,M,Industrie,Divorcé(e),Indépendant,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000469,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,17,925.89,10671.82,3642.29,40,15.33,102.0,2363.61,13.0,5.0,23,M,Commerce,Divorcé(e),Indépendant,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000484,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,17,730.69,9968.43,1747.83,52,18.0,113.0,1207.83,14.0,4.0,23,F,Administration,Célibataire,Sans emploi,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000499,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,18,17,737.88,19964.92,3458.48,38,17.0,105.0,3516.88,14.0,4.0,23,F,Industrie,Divorcé(e),Fonctionnaire,8500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000506,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,17,857.05,21331.54,645.56,29,16.0,113.0,3468.64,16.0,2.0,23,F,Services,Célibataire,Salarié,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000537,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,18,739.29,5282.16,2787.59,23,20.33,113.0,1796.54,24.0,-6.0,23,M,Artisanat,Célibataire,Fonctionnaire,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000554,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,18,784.19,8894.17,4333.97,21,18.0,106.0,715.11,16.0,2.0,23,F,Administration,Veuf/Veuve,Indépendant,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000663,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,16,783.67,5562.9,1718.07,22,21.0,113.0,1656.4,18.0,0.0,23,F,Commerce,Veuf/Veuve,Fonctionnaire,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000686,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,16,765.08,15460.27,3440.62,24,15.67,110.0,1695.74,16.0,2.0,23,M,Commerce,Marié(e),Salarié,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000795,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,18,18,880.09,9847.99,2202.64,52,18.0,106.0,3947.32,20.0,-2.0,23,F,Services,Marié(e),Retraité,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000093,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,16,871.62,9717.64,4267.21,55,18.67,110.0,809.67,17.0,0.0,23,F,Administration,Veuf/Veuve,Sans emploi,4500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000111,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,17,761.63,6705.21,2757.27,29,19.33,109.0,1076.37,21.0,-4.0,23,M,Services,Célibataire,Indépendant,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000172,0.9963,99.6,Critique,Intervention immédiate aujourd'hui,17,15,803.0,14412.59,4904.5,62,19.0,115.0,6430.79,21.0,-4.0,23,M,Agriculture,Célibataire,Indépendant,9500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000228,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,17,856.3,3549.49,1209.86,48,16.0,96.0,1144.63,13.0,4.0,23,F,Services,Divorcé(e),Retraité,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000230,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,15,906.59,9438.66,635.17,24,17.0,109.0,1214.58,17.0,0.0,23,F,Commerce,Célibataire,Salarié,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000327,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,16,892.45,15638.84,4162.69,48,17.0,101.0,1281.83,17.0,0.0,23,F,Agriculture,Marié(e),Fonctionnaire,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000383,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,17,924.64,18327.92,3476.66,32,16.33,114.0,898.27,14.0,3.0,23,F,Industrie,Veuf/Veuve,Sans emploi,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000463,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,15,938.0,8246.96,1456.55,29,17.33,101.0,1678.48,18.0,-1.0,23,M,Commerce,Célibataire,Retraité,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000534,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,17,838.4,20540.55,1950.48,56,17.33,106.0,1265.22,20.0,-3.0,23,F,Agriculture,Veuf/Veuve,Salarié,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000555,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,15,968.42,9572.16,2443.64,53,19.33,100.0,1268.45,15.0,2.0,23,M,Commerce,Divorcé(e),Indépendant,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000680,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,15,852.98,19533.37,2151.11,45,14.67,91.0,6300.24,15.0,2.0,23,F,Commerce,Marié(e),Fonctionnaire,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000697,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,15,711.47,4196.65,630.24,39,15.67,108.0,904.77,19.0,-2.0,23,M,Services,Célibataire,Indépendant,4500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000773,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,15,721.16,12824.85,2449.46,25,17.0,102.0,3317.47,20.0,-3.0,23,F,Administration,Veuf/Veuve,Indépendant,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000783,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,17,16,841.64,3107.44,5061.92,32,17.33,100.0,386.29,21.0,-4.0,23,M,Artisanat,Célibataire,Sans emploi,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000068,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,16,16,733.67,7354.33,2471.86,25,18.0,107.0,878.08,16.0,0.0,23,M,Industrie,Marié(e),Fonctionnaire,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000181,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,16,14,732.29,20344.59,4146.19,50,15.67,107.0,490.5,17.0,-1.0,23,M,Industrie,Veuf/Veuve,Retraité,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000186,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,16,16,951.52,3052.91,3661.46,45,16.33,89.0,421.4,15.0,1.0,23,F,Agriculture,Veuf/Veuve,Retraité,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000291,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,16,14,757.98,1785.47,2572.29,31,17.67,97.0,707.52,17.0,-1.0,23,F,Agriculture,Divorcé(e),Salarié,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000310,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,16,15,958.67,15473.28,1436.4,22,20.67,116.0,2915.02,20.0,-4.0,23,M,Services,Veuf/Veuve,Sans emploi,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000354,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,16,16,858.34,10267.02,692.62,39,16.33,110.0,1964.61,17.0,-1.0,23,F,Industrie,Veuf/Veuve,Fonctionnaire,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000403,0.9963,99.6,Critique,Intervention immédiate aujourd'hui,16,16,954.72,6324.38,572.2,22,17.67,109.0,350.61,18.0,-2.0,23,F,Commerce,Veuf/Veuve,Salarié,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000449,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,16,16,285.92,9122.2,4119.59,40,10.0,54.0,1597.92,12.0,4.0,23,F,Agriculture,Veuf/Veuve,Indépendant,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000573,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,16,16,731.99,17753.49,731.37,20,19.67,110.0,5811.85,17.0,-1.0,23,M,Commerce,Marié(e),Salarié,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000591,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,16,14,876.91,15004.07,4200.02,39,18.0,106.0,4872.21,16.0,0.0,23,F,Artisanat,Célibataire,Salarié,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000614,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,16,15,897.42,2905.67,2670.1,24,16.33,100.0,324.86,12.0,4.0,23,F,Administration,Divorcé(e),Fonctionnaire,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000197,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,15,15,921.18,3477.0,2404.17,25,17.0,103.0,543.5,20.0,-5.0,23,M,Artisanat,Veuf/Veuve,Indépendant,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000229,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,15,15,900.31,10758.82,933.75,30,18.67,115.0,1130.08,24.0,-9.0,23,M,Industrie,Divorcé(e),Salarié,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000261,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,15,15,810.62,4956.78,2077.21,52,16.0,107.0,530.08,17.0,-2.0,23,M,Administration,Divorcé(e),Indépendant,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000331,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,15,14,823.36,4905.51,918.5,36,18.33,110.0,1573.34,26.0,-11.0,23,F,Services,Célibataire,Salarié,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000387,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,15,13,780.2,19069.73,1079.28,50,19.0,105.0,3095.61,19.0,-4.0,23,M,Services,Veuf/Veuve,Salarié,8000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000393,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,15,13,840.68,9808.22,3205.34,37,20.33,111.0,1398.11,19.0,-4.0,23,M,Industrie,Célibataire,Retraité,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000414,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,15,13,776.75,19725.99,2586.67,59,17.67,94.0,4870.1,17.0,-2.0,23,F,Agriculture,Divorcé(e),Retraité,8000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000416,0.9963,99.6,Critique,Intervention immédiate aujourd'hui,15,13,945.4,14135.84,4635.82,46,17.33,109.0,1997.49,16.0,-1.0,23,F,Services,Marié(e),Indépendant,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000442,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,15,13,903.78,19017.51,1563.17,41,19.67,112.0,5772.1,21.0,-6.0,23,F,Artisanat,Marié(e),Retraité,7000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000577,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,15,13,766.95,23095.8,2482.53,28,20.0,118.0,2316.84,21.0,-6.0,23,F,Agriculture,Célibataire,Fonctionnaire,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000597,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,15,15,858.69,15748.71,1054.97,42,18.67,108.0,3749.59,19.0,-4.0,23,F,Administration,Marié(e),Sans emploi,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000011,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,14,14,843.75,9187.9,1489.3,26,22.67,128.0,2024.04,23.0,-9.0,23,M,Commerce,Veuf/Veuve,Retraité,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000174,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,14,12,328.52,17036.72,3143.13,22,7.67,40.0,1113.57,14.0,0.0,23,F,Commerce,Célibataire,Fonctionnaire,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000279,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,14,12,251.74,10663.73,3920.71,29,6.67,26.0,749.54,6.0,8.0,6,F,Industrie,Veuf/Veuve,Salarié,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000466,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,14,13,326.03,13665.62,2654.77,59,8.33,49.0,4873.45,5.0,9.0,23,M,Industrie,Divorcé(e),Fonctionnaire,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000576,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,14,14,314.54,13646.24,1355.31,56,5.67,35.0,2543.56,8.0,6.0,23,M,Administration,Divorcé(e),Indépendant,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000589,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,14,13,766.51,11406.11,3445.53,34,17.33,103.0,1520.43,18.0,-4.0,23,M,Administration,Divorcé(e),Indépendant,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000410,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,13,11,724.65,13763.08,1391.48,30,18.33,110.0,1636.58,15.0,-2.0,23,F,Commerce,Célibataire,Salarié,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000490,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,13,13,251.59,4676.26,4276.19,31,6.0,42.0,1455.39,9.0,4.0,3,F,Administration,Célibataire,Retraité,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000549,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,13,12,236.24,5208.66,704.27,29,10.0,51.0,343.76,4.0,9.0,23,F,Administration,Divorcé(e),Indépendant,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000587,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,13,12,332.82,10772.68,2682.33,36,7.33,41.0,659.22,8.0,5.0,23,F,Agriculture,Veuf/Veuve,Fonctionnaire,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000084,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,12,12,277.5,17185.38,3475.51,23,5.67,45.0,1622.07,4.0,8.0,23,M,Commerce,Divorcé(e),Fonctionnaire,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000161,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,12,11,249.9,9162.75,4196.14,32,9.67,39.0,97.08,16.0,-4.0,6,M,Services,Divorcé(e),Indépendant,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000219,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,12,11,272.79,20066.73,1522.38,22,11.33,58.0,3043.17,13.0,-1.0,23,F,Artisanat,Célibataire,Salarié,8500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000282,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,12,12,247.6,2322.24,1054.14,58,9.0,50.0,778.73,9.0,3.0,23,M,Commerce,Marié(e),Sans emploi,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000443,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,12,12,825.93,12180.84,3953.75,32,17.33,113.0,3040.53,20.0,-8.0,23,M,Agriculture,Célibataire,Salarié,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000594,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,12,10,262.04,15395.92,3067.06,25,6.33,43.0,1519.62,6.0,6.0,23,F,Administration,Célibataire,Fonctionnaire,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000751,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,12,10,935.88,9667.03,3154.55,56,15.0,107.0,930.25,15.0,-3.0,23,M,Commerce,Veuf/Veuve,Fonctionnaire,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000008,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,11,10,253.81,9730.63,2854.39,54,9.0,44.0,1359.13,10.0,1.0,23,M,Industrie,Veuf/Veuve,Fonctionnaire,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000216,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,11,11,327.32,14877.02,1118.78,25,6.67,38.0,3286.31,8.0,3.0,23,F,Administration,Divorcé(e),Salarié,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000280,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,11,9,240.78,13846.1,2360.16,33,7.0,46.0,3776.79,8.0,3.0,23,F,Administration,Marié(e),Indépendant,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000379,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,11,11,303.37,12025.52,3775.42,30,7.0,46.0,1669.03,5.0,6.0,23,M,Services,Veuf/Veuve,Salarié,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000540,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,11,9,355.42,17662.49,883.53,61,7.33,41.0,2057.11,6.0,5.0,10,F,Commerce,Marié(e),Retraité,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000565,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,11,10,205.01,5548.74,3976.88,52,9.0,52.0,278.24,10.0,1.0,23,F,Agriculture,Marié(e),Indépendant,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000673,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,11,11,726.1,4868.08,1178.13,58,16.33,105.0,820.23,19.0,-8.0,23,M,Agriculture,Divorcé(e),Retraité,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000208,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,10,10,338.03,3463.24,4959.92,60,11.33,63.0,1285.53,10.0,0.0,17,M,Administration,Veuf/Veuve,Sans emploi,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000380,0.9955,99.6,Critique,Intervention immédiate aujourd'hui,10,9,348.55,8851.01,2638.31,37,4.0,38.0,1953.89,7.0,3.0,23,M,Agriculture,Marié(e),Fonctionnaire,8000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000557,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,10,9,385.65,20327.89,1725.8,46,9.0,61.0,3013.3,9.0,1.0,23,F,Commerce,Marié(e),Indépendant,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000592,0.9965,99.6,Critique,Intervention immédiate aujourd'hui,10,8,997.68,18807.8,656.84,52,15.67,91.0,1483.05,15.0,-5.0,23,M,Commerce,Divorcé(e),Indépendant,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000615,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,10,8,225.13,3870.62,1513.43,62,9.0,50.0,764.3,5.0,5.0,23,M,Artisanat,Divorcé(e),Fonctionnaire,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000765,0.9964,99.6,Critique,Intervention immédiate aujourd'hui,10,8,397.98,3369.65,4082.54,55,7.33,46.0,992.72,7.0,3.0,23,F,Administration,Célibataire,Indépendant,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
