PERIODE,CPTE,score_risque,score_pct,niveau_alerte,action_recommandee,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,AGE,AVG_DEP_3M,DAYS_OVD_6M,REV_VARIANCE,NBRJDEP_LAG1,DELTA_NBRJDEP,MOIS_CONSEC,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE
2023-01-01,CPTE_000263,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,12,12,875.15,13078.78,2180.15,52,0.0,0.0,0.0,0.0,12.0,1,M,Services,Marié(e),Fonctionnaire,4500
2023-01-01,CPTE_000278,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,17,17,892.71,14722.4,2367.52,22,0.0,0.0,0.0,0.0,17.0,1,F,Industrie,Célibataire,Sans emploi,6000
2023-01-01,CPTE_000282,0.9908,99.1,Critique,Intervention immédiate aujourd'hui,10,8,314.57,3156.89,1075.01,56,0.0,0.0,0.0,0.0,10.0,1,M,Commerce,Marié(e),Sans emploi,1500
2023-01-01,CPTE_000284,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,9,7,243.78,12593.46,3108.63,50,0.0,0.0,0.0,0.0,9.0,1,M,Industrie,Célibataire,Salarié,1500
2023-01-01,CPTE_000291,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,20,20,941.57,1998.97,2517.29,29,0.0,0.0,0.0,0.0,20.0,1,F,Agriculture,Divorcé(e),Salarié,1000
2023-01-01,CPTE_000295,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,16,14,701.89,21537.52,2133.94,30,0.0,0.0,0.0,0.0,16.0,1,M,Commerce,Marié(e),Sans emploi,3000
2023-01-01,CPTE_000300,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,16,15,853.98,4585.57,3195.38,62,0.0,0.0,0.0,0.0,16.0,1,F,Commerce,Célibataire,Fonctionnaire,7500
2023-01-01,CPTE_000311,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,18,18,791.48,3016.23,2621.19,43,0.0,0.0,0.0,0.0,18.0,1,F,Administration,Veuf/Veuve,Salarié,3500
2023-01-01,CPTE_000318,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,21,21,759.84,21321.69,735.0,38,0.0,0.0,0.0,0.0,21.0,1,F,Services,Célibataire,Sans emploi,4500
2023-01-01,CPTE_000320,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,18,17,828.65,11074.47,1838.33,35,0.0,0.0,0.0,0.0,18.0,1,M,Administration,Veuf/Veuve,Sans emploi,1000
2023-01-01,CPTE_000322,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,20,20,799.2,14271.96,1093.36,28,0.0,0.0,0.0,0.0,20.0,1,M,Industrie,Divorcé(e),Salarié,1500
2023-01-01,CPTE_000327,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,14,12,868.02,13590.67,4396.24,47,0.0,0.0,0.0,0.0,14.0,1,F,Agriculture,Marié(e),Fonctionnaire,1500
2023-01-01,CPTE_000331,0.9906,99.1,Critique,Intervention immédiate aujourd'hui,15,13,763.9,6295.9,1010.74,35,0.0,0.0,0.0,0.0,15.0,1,F,Services,Célibataire,Salarié,1000
2023-01-01,CPTE_000334,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,13,12,343.41,6601.67,4692.36,21,0.0,0.0,0.0,0.0,13.0,1,M,Services,Divorcé(e),Fonctionnaire,3000
2023-01-01,CPTE_000340,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,17,16,275.46,4574.01,3537.51,63,0.0,0.0,0.0,0.0,17.0,1,M,Artisanat,Marié(e),Salarié,5000
2023-01-01,CPTE_000344,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,19,17,761.62,21384.8,2287.52,50,0.0,0.0,0.0,0.0,19.0,1,M,Artisanat,Marié(e),Sans emploi,3500
2023-01-01,CPTE_000346,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,8,6,357.78,11087.67,2764.54,36,0.0,0.0,0.0,0.0,8.0,1,M,Industrie,Veuf/Veuve,Fonctionnaire,8000
2023-01-01,CPTE_000350,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,8,6,339.11,12495.89,3368.01,23,0.0,0.0,0.0,0.0,8.0,1,F,Artisanat,Veuf/Veuve,Sans emploi,8500
2023-01-01,CPTE_000354,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,11,9,785.34,11153.03,705.12,37,0.0,0.0,0.0,0.0,11.0,1,F,Industrie,Veuf/Veuve,Fonctionnaire,5000
2023-01-01,CPTE_000360,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,8,8,359.46,11528.03,1261.33,55,0.0,0.0,0.0,0.0,8.0,1,M,Administration,Célibataire,Fonctionnaire,8000
2023-01-01,CPTE_000363,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,18,17,771.38,5216.08,2076.06,50,0.0,0.0,0.0,0.0,18.0,1,M,Artisanat,Célibataire,Sans emploi,4500
2023-01-01,CPTE_000375,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,15,14,865.75,14236.58,2369.44,26,0.0,0.0,0.0,0.0,15.0,1,M,Artisanat,Marié(e),Salarié,2000
2023-01-01,CPTE_000379,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,12,12,275.51,10819.64,3782.68,28,0.0,0.0,0.0,0.0,12.0,1,M,Services,Veuf/Veuve,Salarié,2500
2023-01-01,CPTE_000383,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,21,20,892.32,15771.62,3692.52,30,0.0,0.0,0.0,0.0,21.0,1,F,Industrie,Veuf/Veuve,Sans emploi,1500
2023-01-01,CPTE_000393,0.991,99.1,Critique,Intervention immédiate aujourd'hui,17,15,902.16,12166.85,3311.68,36,0.0,0.0,0.0,0.0,17.0,1,M,Industrie,Célibataire,Retraité,6000
2023-01-01,CPTE_000395,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,11,9,854.62,11918.67,2454.32,36,0.0,0.0,0.0,0.0,11.0,1,M,Commerce,Divorcé(e),Fonctionnaire,2500
2023-01-01,CPTE_000404,0.9911,99.1,Critique,Intervention immédiate aujourd'hui,18,18,850.07,1929.58,1761.82,36,0.0,0.0,0.0,0.0,18.0,1,M,Artisanat,Célibataire,Indépendant,1000
2023-01-01,CPTE_000410,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,14,12,713.94,14130.37,1230.53,28,0.0,0.0,0.0,0.0,14.0,1,F,Commerce,Célibataire,Salarié,1500
2023-01-01,CPTE_000416,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,19,17,926.1,13598.32,4530.24,44,0.0,0.0,0.0,0.0,19.0,1,F,Services,Marié(e),Indépendant,5500
2023-01-01,CPTE_000422,0.9911,99.1,Critique,Intervention immédiate aujourd'hui,10,8,300.88,3038.11,3998.98,22,0.0,0.0,0.0,0.0,10.0,1,M,Services,Célibataire,Retraité,6000
2023-01-01,CPTE_000433,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,10,10,361.98,2431.4,1154.53,43,0.0,0.0,0.0,0.0,10.0,1,F,Industrie,Veuf/Veuve,Salarié,2000
2023-01-01,CPTE_000435,0.991,99.1,Critique,Intervention immédiate aujourd'hui,8,8,367.71,9843.82,1695.45,56,0.0,0.0,0.0,0.0,8.0,1,M,Artisanat,Marié(e),Sans emploi,4500
2023-01-01,CPTE_000438,0.9911,99.1,Critique,Intervention immédiate aujourd'hui,8,8,369.49,9923.1,3568.88,28,0.0,0.0,0.0,0.0,8.0,1,M,Administration,Divorcé(e),Retraité,3500
2023-01-01,CPTE_000439,0.9911,99.1,Critique,Intervention immédiate aujourd'hui,19,19,739.1,4697.41,4907.45,49,0.0,0.0,0.0,0.0,19.0,1,M,Agriculture,Veuf/Veuve,Retraité,6500
2023-01-01,CPTE_000443,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,16,15,714.53,16170.94,3666.21,30,0.0,0.0,0.0,0.0,16.0,1,M,Agriculture,Célibataire,Salarié,2000
2023-01-01,CPTE_000445,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,21,20,977.91,9610.25,3116.42,49,0.0,0.0,0.0,0.0,21.0,1,M,Industrie,Divorcé(e),Indépendant,3500
2023-01-01,CPTE_000449,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,9,8,364.98,10289.24,3918.75,38,0.0,0.0,0.0,0.0,9.0,1,F,Agriculture,Veuf/Veuve,Indépendant,3500
2023-01-01,CPTE_000464,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,18,18,822.46,17241.05,1573.47,59,0.0,0.0,0.0,0.0,18.0,1,F,Agriculture,Divorcé(e),Indépendant,6000
2023-01-01,CPTE_000469,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,19,18,774.17,10759.23,4043.46,38,0.0,0.0,0.0,0.0,19.0,1,M,Commerce,Divorcé(e),Indépendant,3000
2023-01-01,CPTE_000471,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,10,8,381.52,4682.66,614.09,42,0.0,0.0,0.0,0.0,10.0,1,M,Commerce,Marié(e),Sans emploi,7000
2023-01-01,CPTE_000484,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,17,17,795.43,12923.65,1614.99,50,0.0,0.0,0.0,0.0,17.0,1,F,Administration,Célibataire,Sans emploi,4000
2023-01-01,CPTE_000488,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,18,18,726.44,11666.03,3789.44,35,0.0,0.0,0.0,0.0,18.0,1,M,Administration,Veuf/Veuve,Sans emploi,3500
2023-01-01,CPTE_000490,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,11,11,285.3,4147.24,4876.34,29,0.0,0.0,0.0,0.0,11.0,1,F,Administration,Célibataire,Retraité,3000
2023-01-01,CPTE_000505,0.991,99.1,Critique,Intervention immédiate aujourd'hui,8,6,286.05,11114.58,2371.65,50,0.0,0.0,0.0,0.0,8.0,1,M,Industrie,Divorcé(e),Retraité,3000
2023-01-01,CPTE_000510,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,21,20,704.12,2394.75,2377.56,21,0.0,0.0,0.0,0.0,21.0,1,M,Services,Veuf/Veuve,Fonctionnaire,5500
2023-01-01,CPTE_000517,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,17,17,848.8,2508.98,1200.98,34,0.0,0.0,0.0,0.0,17.0,1,M,Artisanat,Marié(e),Sans emploi,8500
2023-01-01,CPTE_000522,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,24,23,809.45,5855.94,3945.84,29,0.0,0.0,0.0,0.0,24.0,1,M,Artisanat,Marié(e),Salarié,6500
2023-01-01,CPTE_000529,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,20,20,850.18,3125.75,3155.12,22,0.0,0.0,0.0,0.0,20.0,1,F,Agriculture,Divorcé(e),Fonctionnaire,6500
2023-01-01,CPTE_000533,0.9909,99.1,Critique,Intervention immédiate aujourd'hui,8,6,308.4,2179.43,617.35,35,0.0,0.0,0.0,0.0,8.0,1,M,Administration,Divorcé(e),Indépendant,1500
2023-01-01,CPTE_000536,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,8,6,294.78,14972.3,3909.28,51,0.0,0.0,0.0,0.0,8.0,1,F,Commerce,Divorcé(e),Sans emploi,8000
2023-01-01,CPTE_000537,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,16,16,813.66,3668.78,2594.84,21,0.0,0.0,0.0,0.0,16.0,1,M,Artisanat,Célibataire,Fonctionnaire,3000
2023-01-01,CPTE_000540,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,10,8,332.55,15801.49,776.28,59,0.0,0.0,0.0,0.0,10.0,1,F,Commerce,Marié(e),Retraité,5000
2023-01-01,CPTE_000554,0.9908,99.1,Critique,Intervention immédiate aujourd'hui,20,20,980.56,9144.12,4724.41,19,0.0,0.0,0.0,0.0,20.0,1,F,Administration,Veuf/Veuve,Indépendant,5000
2023-01-01,CPTE_000555,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,16,14,974.12,11683.05,2036.91,51,0.0,0.0,0.0,0.0,16.0,1,M,Commerce,Divorcé(e),Indépendant,5500
2023-01-01,CPTE_000557,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,9,9,310.32,26267.3,1524.1,44,0.0,0.0,0.0,0.0,9.0,1,F,Commerce,Marié(e),Indépendant,3000
2023-01-01,CPTE_000563,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,8,8,253.31,7717.04,3597.57,27,0.0,0.0,0.0,0.0,8.0,1,F,Services,Marié(e),Indépendant,5000
2023-01-01,CPTE_000576,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,10,10,361.03,14066.63,1173.81,54,0.0,0.0,0.0,0.0,10.0,1,M,Administration,Divorcé(e),Indépendant,3000
2023-01-01,CPTE_000587,0.991,99.1,Critique,Intervention immédiate aujourd'hui,8,6,335.4,11689.06,2676.31,34,0.0,0.0,0.0,0.0,8.0,1,F,Agriculture,Veuf/Veuve,Fonctionnaire,3000
2023-01-01,CPTE_000589,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,12,12,982.42,11277.6,4483.33,32,0.0,0.0,0.0,0.0,12.0,1,M,Administration,Divorcé(e),Indépendant,2500
2023-01-01,CPTE_000592,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,11,11,871.22,13117.67,571.52,50,0.0,0.0,0.0,0.0,11.0,1,M,Commerce,Divorcé(e),Indépendant,3500
2023-01-01,CPTE_000596,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,11,11,339.74,15995.69,2492.48,52,0.0,0.0,0.0,0.0,11.0,1,M,Administration,Divorcé(e),Fonctionnaire,4500
2023-01-01,CPTE_000597,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,20,18,934.81,15794.55,896.02,41,0.0,0.0,0.0,0.0,20.0,1,F,Administration,Marié(e),Sans emploi,3500
2023-01-01,CPTE_000604,0.9911,99.1,Critique,Intervention immédiate aujourd'hui,17,17,788.4,3108.75,2239.75,25,0.0,0.0,0.0,0.0,17.0,1,M,Commerce,Célibataire,Indépendant,2500
2023-01-01,CPTE_000614,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,19,17,889.41,3238.71,2872.05,22,0.0,0.0,0.0,0.0,19.0,1,F,Administration,Divorcé(e),Fonctionnaire,4000
2023-01-01,CPTE_000634,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,10,9,252.51,12783.1,1887.77,35,0.0,0.0,0.0,0.0,10.0,1,M,Services,Veuf/Veuve,Retraité,4000
2023-01-01,CPTE_000642,0.9907,99.1,Critique,Intervention immédiate aujourd'hui,8,7,323.43,4659.17,3013.45,54,0.0,0.0,0.0,0.0,8.0,1,F,Services,Divorcé(e),Fonctionnaire,3500
2023-01-01,CPTE_000643,0.9911,99.1,Critique,Intervention immédiate aujourd'hui,11,10,390.06,4640.81,4409.42,53,0.0,0.0,0.0,0.0,11.0,1,M,Services,Marié(e),Indépendant,6000
2023-01-01,CPTE_000660,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,16,15,734.23,1757.96,4195.31,22,0.0,0.0,0.0,0.0,16.0,1,F,Agriculture,Veuf/Veuve,Salarié,4500
2023-01-01,CPTE_000673,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,18,16,867.28,5939.42,1125.07,56,0.0,0.0,0.0,0.0,18.0,1,M,Agriculture,Divorcé(e),Retraité,1000
2023-01-01,CPTE_000674,0.9906,99.1,Critique,Intervention immédiate aujourd'hui,11,11,357.12,23483.13,2887.49,44,0.0,0.0,0.0,0.0,11.0,1,M,Administration,Marié(e),Retraité,8500
2023-01-01,CPTE_000680,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,21,19,738.89,12007.42,1807.02,43,0.0,0.0,0.0,0.0,21.0,1,F,Commerce,Marié(e),Fonctionnaire,1000
2023-01-01,CPTE_000691,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,9,7,318.3,3739.25,3802.45,54,0.0,0.0,0.0,0.0,9.0,1,F,Commerce,Marié(e),Salarié,1500
2023-01-01,CPTE_000693,0.9907,99.1,Critique,Intervention immédiate aujourd'hui,8,8,274.28,4523.63,2416.27,33,0.0,0.0,0.0,0.0,8.0,1,F,Agriculture,Divorcé(e),Retraité,5000
2023-01-01,CPTE_000697,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,14,12,901.13,5511.78,644.23,37,0.0,0.0,0.0,0.0,14.0,1,M,Services,Célibataire,Indépendant,4500
2023-01-01,CPTE_000700,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,12,12,284.6,12021.97,1821.18,33,0.0,0.0,0.0,0.0,12.0,1,M,Industrie,Veuf/Veuve,Indépendant,2500
2023-01-01,CPTE_000702,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,18,16,756.29,14806.54,4081.02,58,0.0,0.0,0.0,0.0,18.0,1,M,Artisanat,Veuf/Veuve,Retraité,6000
2023-01-01,CPTE_000704,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,20,19,760.96,12011.87,1765.11,52,0.0,0.0,0.0,0.0,20.0,1,F,Services,Veuf/Veuve,Sans emploi,1000
2023-01-01,CPTE_000721,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,18,17,703.01,8473.9,4631.34,32,0.0,0.0,0.0,0.0,18.0,1,M,Agriculture,Veuf/Veuve,Salarié,7500
2023-01-01,CPTE_000723,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,17,15,960.24,13530.44,1463.07,41,0.0,0.0,0.0,0.0,17.0,1,F,Services,Marié(e),Fonctionnaire,5500
2023-01-01,CPTE_000726,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,9,7,323.13,2512.37,1944.64,52,0.0,0.0,0.0,0.0,9.0,1,F,Commerce,Célibataire,Retraité,8000
2023-01-01,CPTE_000731,0.991,99.1,Critique,Intervention immédiate aujourd'hui,8,8,204.91,3530.19,682.56,47,0.0,0.0,0.0,0.0,8.0,1,F,Administration,Marié(e),Salarié,7500
2023-01-01,CPTE_000739,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,14,13,799.37,2573.08,5134.56,22,0.0,0.0,0.0,0.0,14.0,1,F,Agriculture,Veuf/Veuve,Sans emploi,7000
2023-01-01,CPTE_000744,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,18,16,765.88,5858.6,2065.21,52,0.0,0.0,0.0,0.0,18.0,1,M,Agriculture,Célibataire,Fonctionnaire,2000
2023-01-01,CPTE_000750,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,9,8,303.48,3180.55,1418.11,50,0.0,0.0,0.0,0.0,9.0,1,M,Industrie,Veuf/Veuve,Indépendant,4500
2023-01-01,CPTE_000751,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,14,13,802.97,12647.32,2977.57,54,0.0,0.0,0.0,0.0,14.0,1,M,Commerce,Veuf/Veuve,Fonctionnaire,1000
2023-01-01,CPTE_000761,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,19,17,907.72,4508.56,3260.65,39,0.0,0.0,0.0,0.0,19.0,1,M,Agriculture,Divorcé(e),Retraité,7500
2023-01-01,CPTE_000773,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,19,17,791.72,12344.18,2717.22,23,0.0,0.0,0.0,0.0,19.0,1,F,Administration,Veuf/Veuve,Indépendant,5000
2023-01-01,CPTE_000775,0.9913,99.1,Critique,Intervention immédiate aujourd'hui,11,10,295.02,2526.98,617.58,32,0.0,0.0,0.0,0.0,11.0,1,M,Administration,Veuf/Veuve,Salarié,5500
2023-01-01,CPTE_000776,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,16,14,712.83,3769.3,3275.02,50,0.0,0.0,0.0,0.0,16.0,1,M,Commerce,Marié(e),Fonctionnaire,8500
2023-01-01,CPTE_000783,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,16,14,838.71,3200.31,4919.06,30,0.0,0.0,0.0,0.0,16.0,1,M,Artisanat,Célibataire,Sans emploi,1000
2023-01-01,CPTE_000795,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,20,18,795.67,14279.75,2907.49,50,0.0,0.0,0.0,0.0,20.0,1,F,Services,Marié(e),Retraité,6000
2023-01-01,CPTE_000018,0.9898,99.0,Critique,Intervention immédiate aujourd'hui,7,7,373.04,9803.84,2376.17,22,0.0,0.0,0.0,0.0,7.0,1,F,Industrie,Veuf/Veuve,Indépendant,9000
2023-01-01,CPTE_000072,0.9897,99.0,Critique,Intervention immédiate aujourd'hui,7,7,336.08,8377.7,2834.32,52,0.0,0.0,0.0,0.0,7.0,1,F,Services,Marié(e),Salarié,5000
2023-01-01,CPTE_000149,0.9904,99.0,Critique,Intervention immédiate aujourd'hui,14,13,882.13,6071.54,2813.11,34,0.0,0.0,0.0,0.0,14.0,1,M,Artisanat,Marié(e),Indépendant,1500
2023-01-01,CPTE_000174,0.9897,99.0,Critique,Intervention immédiate aujourd'hui,7,6,244.86,11362.37,2721.43,20,0.0,0.0,0.0,0.0,7.0,1,F,Commerce,Célibataire,Fonctionnaire,3500
2023-01-01,CPTE_000196,0.9903,99.0,Critique,Intervention immédiate aujourd'hui,16,14,880.28,6221.95,1829.25,32,0.0,0.0,0.0,0.0,16.0,1,M,Services,Veuf/Veuve,Indépendant,3500
2023-01-01,CPTE_000206,0.9895,99.0,Critique,Intervention immédiate aujourd'hui,7,7,272.2,15841.78,3241.59,49,0.0,0.0,0.0,0.0,7.0,1,F,Artisanat,Divorcé(e),Retraité,3000
2023-01-01,CPTE_000244,0.9898,99.0,Critique,Intervention immédiate aujourd'hui,7,5,267.54,8854.24,3246.68,24,0.0,0.0,0.0,0.0,7.0,1,M,Artisanat,Marié(e),Retraité,2000
2023-01-01,CPTE_000292,0.9901,99.0,Critique,Intervention immédiate aujourd'hui,7,6,244.44,8259.2,984.98,24,0.0,0.0,0.0,0.0,7.0,1,F,Administration,Divorcé(e),Fonctionnaire,7000
2023-01-01,CPTE_000306,0.9897,99.0,Critique,Intervention immédiate aujourd'hui,7,5,251.05,15370.0,3601.31,45,0.0,0.0,0.0,0.0,7.0,1,F,Industrie,Divorcé(e),Indépendant,3000
2023-01-01,CPTE_000326,0.99,99.0,Critique,Intervention immédiate aujourd'hui,7,5,304.78,20273.6,3411.85,21,0.0,0.0,0.0,0.0,7.0,1,M,Agriculture,Veuf/Veuve,Indépendant,5500
2023-01-01,CPTE_000389,0.9899,99.0,Critique,Intervention immédiate aujourd'hui,7,5,310.3,19181.97,2521.02,29,0.0,0.0,0.0,0.0,7.0,1,M,Administration,Veuf/Veuve,Indépendant,7000
2023-01-01,CPTE_000400,0.9899,99.0,Critique,Intervention immédiate aujourd'hui,7,7,303.96,10015.67,794.5,39,0.0,0.0,0.0,0.0,7.0,1,M,Administration,Veuf/Veuve,Salarié,9500
2023-01-01,CPTE_000520,0.9899,99.0,Critique,Intervention immédiate aujourd'hui,7,6,328.11,7715.35,3508.59,35,0.0,0.0,0.0,0.0,7.0,1,F,Artisanat,Divorcé(e),Retraité,4500
2023-01-01,CPTE_000601,0.9902,99.0,Critique,Intervention immédiate aujourd'hui,7,7,317.6,8759.93,2610.6,18,0.0,0.0,0.0,0.0,7.0,1,M,Administration,Marié(e),Retraité,7000
2023-01-01,CPTE_000610,0.9903,99.0,Critique,Intervention immédiate aujourd'hui,8,6,293.33,3956.24,1084.14,24,0.0,0.0,0.0,0.0,8.0,1,F,Agriculture,Célibataire,Fonctionnaire,5000
2023-01-01,CPTE_000675,0.9899,99.0,Critique,Intervention immédiate aujourd'hui,7,7,208.73,15237.14,3730.3,58,0.0,0.0,0.0,0.0,7.0,1,F,Artisanat,Veuf/Veuve,Salarié,7000
2023-01-01,CPTE_000679,0.9895,99.0,Critique,Intervention immédiate aujourd'hui,7,5,276.13,13045.2,2504.23,54,0.0,0.0,0.0,0.0,7.0,1,F,Administration,Divorcé(e),Retraité,3000
2023-01-01,CPTE_000717,0.9897,99.0,Critique,Intervention immédiate aujourd'hui,7,6,294.74,12937.64,1067.03,62,0.0,0.0,0.0,0.0,7.0,1,F,Artisanat,Célibataire,Retraité,1500
2023-01-01,CPTE_000122,0.9895,98.9,Critique,Intervention immédiate aujourd'hui,7,6,210.19,13696.04,2752.97,27,0.0,0.0,0.0,0.0,7.0,1,F,Agriculture,Divorcé(e),Salarié,6000
2023-01-01,CPTE_000180,0.9887,98.9,Critique,Intervention immédiate aujourd'hui,5,4,376.41,7065.67,1166.72,43,0.0,0.0,0.0,0.0,5.0,1,M,Agriculture,Célibataire,Retraité,7000
2023-01-01,CPTE_000279,0.9894,98.9,Critique,Intervention immédiate aujourd'hui,7,7,312.64,5382.17,3647.99,27,0.0,0.0,0.0,0.0,7.0,1,F,Industrie,Veuf/Veuve,Salarié,6000
2023-01-01,CPTE_000357,0.9894,98.9,Critique,Intervention immédiate aujourd'hui,7,7,241.82,9730.64,3740.61,22,0.0,0.0,0.0,0.0,7.0,1,M,Commerce,Marié(e),Retraité,6000
2023-01-01,CPTE_000364,0.9887,98.9,Critique,Intervention immédiate aujourd'hui,5,4,333.34,7903.44,2870.51,60,0.0,0.0,0.0,0.0,5.0,1,F,Artisanat,Marié(e),Sans emploi,9000
2023-01-01,CPTE_000412,0.9885,98.9,Critique,Intervention immédiate aujourd'hui,5,3,243.42,18622.19,1267.2,32,0.0,0.0,0.0,0.0,5.0,1,F,Administration,Marié(e),Fonctionnaire,8000
2023-01-01,CPTE_000415,0.9895,98.9,Critique,Intervention immédiate aujourd'hui,7,7,234.23,10870.03,4061.63,31,0.0,0.0,0.0,0.0,7.0,1,F,Administration,Marié(e),Sans emploi,2500
2023-01-01,CPTE_000420,0.9886,98.9,Critique,Intervention immédiate aujourd'hui,6,6,333.86,7874.73,2498.67,22,0.0,0.0,0.0,0.0,6.0,1,M,Commerce,Divorcé(e),Salarié,7500
2023-01-01,CPTE_000532,0.9895,98.9,Critique,Intervention immédiate aujourd'hui,7,5,240.57,10854.11,4202.43,63,0.0,0.0,0.0,0.0,7.0,1,F,Commerce,Célibataire,Salarié,5000
2023-01-01,CPTE_000747,0.9886,98.9,Critique,Intervention immédiate aujourd'hui,5,4,298.48,9393.28,4965.33,30,0.0,0.0,0.0,0.0,5.0,1,F,Commerce,Divorcé(e),Retraité,3500
2023-01-01,CPTE_000027,0.9879,98.8,Critique,Intervention immédiate aujourd'hui,6,6,212.96,15935.37,3051.97,27,0.0,0.0,0.0,0.0,6.0,1,F,Services,Célibataire,Salarié,4000
2023-01-01,CPTE_000129,0.9876,98.8,Critique,Intervention immédiate aujourd'hui,4,3,240.55,14890.79,4557.14,20,0.0,0.0,0.0,0.0,4.0,1,F,Industrie,Célibataire,Fonctionnaire,6500
2023-01-01,CPTE_000140,0.9883,98.8,Critique,Intervention immédiate aujourd'hui,5,4,316.64,9374.6,696.51,58,0.0,0.0,0.0,0.0,5.0,1,F,Services,Divorcé(e),Salarié,6500
2023-01-01,CPTE_000166,0.9877,98.8,Critique,Intervention immédiate aujourd'hui,5,5,382.74,4192.79,2510.11,28,0.0,0.0,0.0,0.0,5.0,1,M,Artisanat,Marié(e),Fonctionnaire,3500
2023-01-01,CPTE_000189,0.9881,98.8,Critique,Intervention immédiate aujourd'hui,5,3,204.7,3290.36,3827.27,50,0.0,0.0,0.0,0.0,5.0,1,F,Artisanat,Célibataire,Salarié,6500
2023-01-01,CPTE_000202,0.9882,98.8,Critique,Intervention immédiate aujourd'hui,6,4,380.39,19387.22,1392.75,37,0.0,0.0,0.0,0.0,6.0,1,F,Artisanat,Veuf/Veuve,Sans emploi,1500
